,TEAM,GAME DATE,MIN,EFG%,FTA RATE,TOV%,OREB%,OPP_EFG%,OPP_FTA RATE,OPP_TOV%,OPP_OREB%,OPP,Home/Away,REST,OPP_REST,W/L,+/-
2063,MIL,3/18/17,48,0.455,0.157,0.117,0.24,0.68,0.253,0.153,0.207,GSW,0,1,2,0,-25
2064,GSW,3/18/17,48,0.68,0.253,0.153,0.207,0.455,0.157,0.117,0.24,MIL,1,2,1,1,25
2065,UTA,3/18/17,48,0.426,0.309,0.167,0.347,0.519,0.175,0.122,0.179,CHI,0,2,1,0,-9
2066,MEM,3/18/17,48,0.507,0.408,0.108,0.175,0.5,0.293,0.165,0.243,SAS,1,2,3,1,8
2067,WAS,3/18/17,48,0.437,0.392,0.133,0.186,0.482,0.329,0.083,0.143,CHA,0,1,3,0,-5
2068,DAL,3/19/17,48,0.605,0.329,0.105,0.059,0.521,0.528,0.158,0.225,BKN,0,2,2,1,7
2069,DET,3/19/17,48,0.5,0.326,0.114,0.25,0.384,0.303,0.038,0.177,PHX,1,2,2,1,17
2070,MIA,3/19/17,48,0.517,0.227,0.097,0.302,0.584,0.289,0.13,0.333,POR,1,2,1,0,-11
2071,LAL,3/19/17,48,0.577,0.209,0.063,0.227,0.606,0.318,0.103,0.25,CLE,1,2,1,0,-5
2072,MIN,3/19/17,48,0.564,0.198,0.149,0.19,0.622,0.167,0.154,0.25,NOP,0,2,2,0,-14
2073,SAC,3/19/17,48,0.536,0.205,0.119,0.231,0.557,0.31,0.087,0.326,SAS,0,1,1,0,-16
2074,NOP,3/19/17,48,0.622,0.167,0.154,0.25,0.564,0.198,0.149,0.19,MIN,1,2,2,1,14
2075,BKN,3/19/17,48,0.521,0.528,0.158,0.225,0.605,0.329,0.105,0.059,DAL,1,2,2,0,-7
2076,BOS,3/19/17,48,0.44,0.345,0.169,0.186,0.534,0.17,0.156,0.195,PHI,0,2,2,0,-6
2077,POR,3/19/17,48,0.584,0.289,0.13,0.333,0.517,0.227,0.097,0.302,MIA,0,1,2,1,11
2078,TOR,3/19/17,48,0.56,0.176,0.168,0.368,0.45,0.325,0.145,0.196,IND,1,2,4,1,25
2079,PHI,3/19/17,48,0.534,0.17,0.156,0.195,0.44,0.345,0.169,0.186,BOS,1,2,2,1,6
2080,SAS,3/19/17,48,0.557,0.31,0.087,0.326,0.536,0.205,0.119,0.231,SAC,1,1,1,1,16
2081,PHX,3/19/17,48,0.384,0.303,0.038,0.177,0.5,0.326,0.114,0.25,DET,0,2,2,0,-17
2082,IND,3/19/17,48,0.45,0.325,0.145,0.196,0.56,0.176,0.168,0.368,TOR,0,4,2,0,-25
2083,CLE,3/19/17,48,0.606,0.318,0.103,0.25,0.577,0.209,0.063,0.227,LAL,0,1,2,1,5
2084,CHA,3/20/17,48,0.575,0.25,0.087,0.132,0.512,0.119,0.191,0.3,ATL,1,2,2,1,15
2085,BOS,3/20/17,48,0.484,0.301,0.148,0.38,0.477,0.302,0.168,0.19,WAS,1,1,2,1,8
2086,OKC,3/20/17,48,0.448,0.356,0.11,0.245,0.572,0.253,0.17,0.243,GSW,1,2,2,0,-16
2087,PHI,3/20/17,48,0.426,0.235,0.138,0.241,0.394,0.489,0.152,0.259,ORL,0,1,3,0,-3
2088,NYK,3/20/17,48,0.483,0.27,0.123,0.292,0.552,0.276,0.101,0.209,LAC,0,4,2,0,-9
2089,ORL,3/20/17,48,0.394,0.489,0.152,0.259,0.426,0.235,0.138,0.241,PHI,1,3,1,1,3
2090,LAC,3/20/17,48,0.552,0.276,0.101,0.209,0.483,0.27,0.123,0.292,NYK,1,2,4,1,9
2091,WAS,3/20/17,48,0.477,0.302,0.168,0.19,0.484,0.301,0.148,0.38,BOS,0,2,1,0,-8
2092,GSW,3/20/17,48,0.572,0.253,0.17,0.243,0.448,0.356,0.11,0.245,OKC,0,2,2,1,16
2093,DEN,3/20/17,48,0.581,0.302,0.19,0.216,0.601,0.258,0.114,0.13,HOU,0,2,2,0,-1
2094,UTA,3/20/17,48,0.489,0.227,0.116,0.283,0.494,0.264,0.084,0.217,IND,0,2,1,0,-7
2095,ATL,3/20/17,48,0.512,0.119,0.191,0.3,0.575,0.25,0.087,0.132,CHA,0,2,2,0,-15
2096,IND,3/20/17,48,0.494,0.264,0.084,0.217,0.489,0.227,0.116,0.283,UTA,1,1,2,1,7
2097,HOU,3/20/17,48,0.601,0.258,0.114,0.13,0.581,0.302,0.19,0.216,DEN,1,2,2,1,1
2098,LAC,3/21/17,48,0.625,0.381,0.158,0.325,0.5,0.293,0.1,0.286,LAL,0,1,2,1,24
2099,CHI,3/21/17,48,0.544,0.3,0.139,0.209,0.537,0.284,0.158,0.348,TOR,0,3,2,0,-2
2100,MIN,3/21/17,48,0.493,0.347,0.245,0.333,0.532,0.286,0.171,0.25,SAS,1,2,2,0,-7
2101,POR,3/21/17,48,0.446,0.313,0.147,0.265,0.461,0.133,0.136,0.265,MIL,1,2,3,0,-3
2102,LAL,3/21/17,48,0.5,0.293,0.1,0.286,0.625,0.381,0.158,0.325,LAC,1,2,1,0,-24
2103,MIL,3/21/17,48,0.461,0.133,0.136,0.265,0.446,0.313,0.147,0.265,POR,0,3,2,1,3
2104,TOR,3/21/17,48,0.537,0.284,0.158,0.348,0.544,0.3,0.139,0.209,CHI,1,2,3,1,2
2105,DAL,3/21/17,48,0.418,0.13,0.115,0.236,0.635,0.205,0.165,0.133,GSW,1,2,1,0,-25
2106,PHX,3/21/17,48,0.463,0.354,0.221,0.238,0.495,0.24,0.144,0.354,MIA,0,2,2,0,-15
2107,SAS,3/21/17,48,0.532,0.286,0.171,0.25,0.493,0.347,0.245,0.333,MIN,0,2,2,1,7
2108,BKN,3/21/17,48,0.489,0.216,0.114,0.212,0.462,0.174,0.073,0.222,DET,1,2,2,1,2
2109,MIA,3/21/17,48,0.495,0.24,0.144,0.354,0.463,0.354,0.221,0.238,PHX,1,2,2,1,15
2110,DET,3/21/17,48,0.462,0.174,0.073,0.222,0.489,0.216,0.114,0.212,BKN,0,2,2,0,-2
2111,NOP,3/21/17,48,0.449,0.216,0.134,0.245,0.462,0.165,0.157,0.093,MEM,1,2,3,1,13
2112,MEM,3/21/17,48,0.462,0.165,0.157,0.093,0.449,0.216,0.134,0.245,NOP,0,3,2,0,-13
2113,GSW,3/21/17,48,0.635,0.205,0.165,0.133,0.418,0.13,0.115,0.236,DAL,0,1,2,1,25
2114,IND,3/22/17,48,0.5,0.218,0.144,0.353,0.577,0.167,0.175,0.27,BOS,0,2,2,0,-9
2115,SAC,3/22/17,48,0.548,0.119,0.139,0.205,0.63,0.235,0.118,0.194,MIL,1,3,1,0,-18
2116,DET,3/22/17,48,0.483,0.193,0.168,0.356,0.656,0.238,0.119,0.2,CHI,0,1,1,0,-22
2117,CHI,3/22/17,48,0.656,0.238,0.119,0.2,0.483,0.193,0.168,0.356,DET,1,1,1,1,22
2118,OKC,3/22/17,48,0.568,0.341,0.161,0.486,0.471,0.195,0.102,0.143,PHI,1,2,2,1,25
2119,NYK,3/22/17,48,0.531,0.225,0.132,0.243,0.494,0.322,0.088,0.426,UTA,0,2,2,0,-7
2120,PHI,3/22/17,48,0.471,0.195,0.102,0.143,0.568,0.341,0.161,0.486,OKC,0,2,2,0,-25
2121,BOS,3/22/17,48,0.577,0.167,0.175,0.27,0.5,0.218,0.144,0.353,IND,1,2,2,1,9
2122,MIL,3/22/17,48,0.63,0.235,0.118,0.194,0.548,0.119,0.139,0.205,SAC,0,1,3,1,18
2123,ORL,3/22/17,48,0.534,0.114,0.15,0.295,0.517,0.2,0.104,0.286,CHA,1,2,2,0,-7
2124,DEN,3/22/17,48,0.589,0.135,0.061,0.244,0.594,0.165,0.106,0.171,CLE,1,2,3,1,13
2125,WAS,3/22/17,48,0.458,0.242,0.177,0.34,0.442,0.337,0.154,0.229,ATL,1,2,2,1,4
2126,CLE,3/22/17,48,0.594,0.165,0.106,0.171,0.589,0.135,0.061,0.244,DEN,0,3,2,0,-13
2127,UTA,3/22/17,48,0.494,0.322,0.088,0.426,0.531,0.225,0.132,0.243,NYK,1,2,2,1,7
2128,ATL,3/22/17,48,0.442,0.337,0.154,0.229,0.458,0.242,0.177,0.34,WAS,0,2,2,0,-4
2129,CHA,3/22/17,48,0.517,0.2,0.104,0.286,0.534,0.114,0.15,0.295,ORL,0,2,2,1,7
2130,MEM,3/23/17,48,0.5,0.192,0.158,0.256,0.532,0.299,0.069,0.158,SAS,0,2,2,0,-7
2131,POR,3/23/17,48,0.556,0.363,0.136,0.244,0.438,0.227,0.111,0.184,NYK,1,2,1,1,15
2132,SAS,3/23/17,48,0.532,0.299,0.069,0.158,0.5,0.192,0.158,0.256,MEM,1,2,2,1,7
2133,BKN,3/23/17,48,0.495,0.442,0.15,0.327,0.403,0.366,0.177,0.254,PHX,1,2,2,1,28
2134,MIA,3/23/17,48,0.427,0.28,0.172,0.2,0.481,0.405,0.18,0.297,TOR,1,2,2,0,-17
2135,NYK,3/23/17,48,0.438,0.227,0.111,0.184,0.556,0.363,0.136,0.244,POR,0,1,2,0,-15
2136,TOR,3/23/17,48,0.481,0.405,0.18,0.297,0.427,0.28,0.172,0.2,MIA,0,2,2,1,17
2137,PHX,3/23/17,48,0.403,0.366,0.177,0.254,0.495,0.442,0.15,0.327,BKN,0,2,2,0,-28
2138,DAL,3/23/17,48,0.518,0.22,0.095,0.1,0.506,0.263,0.175,0.231,LAC,1,2,2,1,2
2139,LAC,3/23/17,48,0.506,0.263,0.175,0.231,0.518,0.22,0.095,0.1,DAL,0,2,2,0,-2
2140,DEN,3/24/17,48,0.518,0.524,0.126,0.282,0.574,0.116,0.128,0.244,IND,0,2,2,1,8
2141,HOU,3/24/17,48,0.548,0.215,0.18,0.333,0.527,0.154,0.099,0.12,NOP,1,4,3,1,10
2142,ORL,3/24/17,48,0.582,0.143,0.108,0.136,0.365,0.208,0.088,0.226,DET,1,2,2,1,28
2143,ATL,3/24/17,48,0.458,0.289,0.174,0.333,0.489,0.182,0.095,0.2,MIL,0,2,2,0,-3
2144,IND,3/24/17,48,0.574,0.116,0.128,0.244,0.518,0.524,0.126,0.282,DEN,1,2,2,0,-8
2145,GSW,3/24/17,48,0.551,0.202,0.134,0.295,0.542,0.157,0.202,0.162,SAC,1,3,2,1,14
2146,PHX,3/24/17,48,0.488,0.57,0.118,0.208,0.543,0.372,0.133,0.235,BOS,0,1,2,0,-10
2147,SAC,3/24/17,48,0.542,0.157,0.202,0.162,0.551,0.202,0.134,0.295,GSW,0,2,3,0,-14
2148,PHI,3/24/17,48,0.602,0.277,0.188,0.314,0.462,0.341,0.143,0.3,CHI,0,2,2,1,10
2149,CHI,3/24/17,48,0.462,0.341,0.143,0.3,0.602,0.277,0.188,0.314,PHI,1,2,2,0,-10
2150,DET,3/24/17,48,0.365,0.208,0.088,0.226,0.582,0.143,0.108,0.136,ORL,0,2,2,0,-28
2151,NOP,3/24/17,48,0.527,0.154,0.099,0.12,0.548,0.215,0.18,0.333,HOU,0,3,4,0,-10
2152,WAS,3/24/17,48,0.557,0.227,0.095,0.256,0.543,0.317,0.138,0.146,BKN,1,2,1,1,21
2153,BKN,3/24/17,48,0.543,0.317,0.138,0.146,0.557,0.227,0.095,0.256,WAS,0,1,2,0,-21
2154,LAL,3/24/17,48,0.602,0.318,0.18,0.265,0.521,0.232,0.131,0.267,MIN,1,3,3,1,11
2155,MIL,3/24/17,48,0.489,0.182,0.095,0.2,0.458,0.289,0.174,0.333,ATL,1,2,2,1,3
2156,CHA,3/24/17,48,0.478,0.267,0.113,0.286,0.615,0.324,0.128,0.097,CLE,1,2,2,0,-7
2157,CLE,3/24/17,48,0.615,0.324,0.128,0.097,0.478,0.267,0.113,0.286,CHA,0,2,2,1,7
2158,BOS,3/24/17,48,0.543,0.372,0.133,0.235,0.488,0.57,0.118,0.208,PHX,1,2,1,1,10
2159,MIN,3/24/17,48,0.521,0.232,0.131,0.267,0.602,0.318,0.18,0.265,LAL,0,3,3,0,-11
2160,UTA,3/25/17,48,0.477,0.209,0.146,0.25,0.494,0.333,0.105,0.262,LAC,0,3,2,0,-13
2161,SAS,3/25/17,48,0.505,0.081,0.139,0.327,0.489,0.172,0.164,0.261,NYK,1,2,2,1,8
2162,WAS,3/25/17,48,0.646,0.317,0.127,0.344,0.566,0.325,0.134,0.275,CLE,0,1,1,1,12
2163,POR,3/25/17,48,0.711,0.239,0.168,0.16,0.5,0.421,0.087,0.162,MIN,1,2,1,1,12
2164,TOR,3/25/17,48,0.537,0.111,0.171,0.3,0.421,0.244,0.132,0.273,DAL,0,2,2,1,8
2165,MIN,3/25/17,48,0.5,0.421,0.087,0.162,0.711,0.239,0.168,0.16,POR,0,1,2,0,-12
2166,CLE,3/25/17,48,0.566,0.325,0.134,0.275,0.646,0.317,0.127,0.344,WAS,1,1,1,0,-12
2167,DAL,3/25/17,48,0.421,0.244,0.132,0.273,0.537,0.111,0.171,0.3,TOR,1,2,2,0,-8
2168,NYK,3/25/17,48,0.489,0.172,0.164,0.261,0.505,0.081,0.139,0.327,SAS,0,2,2,0,-8
2169,LAC,3/25/17,48,0.494,0.333,0.105,0.262,0.477,0.209,0.146,0.25,UTA,1,2,3,1,13
2170,BKN,3/26/17,48,0.477,0.349,0.171,0.273,0.372,0.327,0.196,0.406,ATL,0,2,2,1,15
2171,POR,3/26/17,48,0.472,0.202,0.133,0.226,0.423,0.202,0.1,0.02,LAL,0,1,2,1,16
2172,OKC,3/26/17,48,0.559,0.298,0.149,0.306,0.759,0.266,0.188,0.071,HOU,0,4,2,0,-12
2173,SAC,3/26/17,48,0.53,0.155,0.125,0.133,0.474,0.359,0.106,0.13,LAC,0,2,1,1,1
2174,GSW,3/26/17,48,0.669,0.211,0.203,0.226,0.494,0.176,0.16,0.302,MEM,1,2,3,1,12
2175,BOS,3/26/17,48,0.584,0.325,0.192,0.25,0.489,0.264,0.158,0.372,MIA,1,2,3,1,4
2176,NOP,3/26/17,48,0.541,0.124,0.089,0.196,0.411,0.147,0.087,0.123,DEN,0,2,2,1,25
2177,HOU,3/26/17,48,0.759,0.266,0.188,0.071,0.559,0.298,0.149,0.306,OKC,1,2,4,1,12
2178,LAC,3/26/17,48,0.474,0.359,0.106,0.13,0.53,0.155,0.125,0.133,SAC,1,1,2,0,-1
2179,MIL,3/26/17,48,0.482,0.202,0.108,0.188,0.6,0.118,0.159,0.286,CHI,1,2,2,0,-15
2180,PHX,3/26/17,48,0.543,0.272,0.127,0.195,0.563,0.276,0.072,0.205,CHA,0,2,2,0,-14
2181,PHI,3/26/17,48,0.477,0.159,0.157,0.17,0.466,0.326,0.109,0.231,IND,0,2,2,0,-13
2182,DEN,3/26/17,48,0.411,0.147,0.087,0.123,0.541,0.124,0.089,0.196,NOP,1,2,2,0,-25
2183,ATL,3/26/17,48,0.372,0.327,0.196,0.406,0.477,0.349,0.171,0.273,BKN,1,2,2,0,-15
2184,IND,3/26/17,48,0.466,0.326,0.109,0.231,0.477,0.159,0.157,0.17,PHI,1,2,2,1,13
2185,MIA,3/26/17,48,0.489,0.264,0.158,0.372,0.584,0.325,0.192,0.25,BOS,0,3,2,0,-4
2186,CHA,3/26/17,48,0.563,0.276,0.072,0.205,0.543,0.272,0.127,0.195,PHX,1,2,2,1,14
2187,MEM,3/26/17,48,0.494,0.176,0.16,0.302,0.669,0.211,0.203,0.226,GSW,0,3,2,0,-12
2188,CHI,3/26/17,48,0.6,0.118,0.159,0.286,0.482,0.202,0.108,0.188,MIL,0,2,2,1,15
2189,LAL,3/26/17,48,0.423,0.202,0.1,0.02,0.472,0.202,0.133,0.226,POR,1,2,1,0,-16
2190,SAS,3/27/17,48,0.517,0.198,0.126,0.244,0.398,0.157,0.192,0.176,CLE,1,2,2,1,29
2191,MEM,3/27/17,48,0.372,0.322,0.087,0.404,0.507,0.448,0.143,0.235,SAC,0,1,1,0,-1
2192,NYK,3/27/17,48,0.577,0.155,0.132,0.118,0.482,0.25,0.198,0.267,DET,1,2,3,1,14
2193,OKC,3/27/17,48,0.471,0.165,0.183,0.262,0.475,0.238,0.157,0.178,DAL,0,1,2,1,1
2194,UTA,3/27/17,48,0.571,0.212,0.128,0.256,0.525,0.3,0.095,0.116,NOP,1,2,1,1,8
2195,ORL,3/27/17,48,0.511,0.318,0.115,0.19,0.651,0.422,0.144,0.265,TOR,0,3,2,0,-19
2196,CLE,3/27/17,48,0.398,0.157,0.192,0.176,0.517,0.198,0.126,0.244,SAS,0,2,2,0,-29
2197,DET,3/27/17,48,0.482,0.25,0.198,0.267,0.577,0.155,0.132,0.118,NYK,0,3,2,0,-14
2198,DAL,3/27/17,48,0.475,0.238,0.157,0.178,0.471,0.165,0.183,0.262,OKC,1,2,1,0,-1
2199,SAC,3/27/17,48,0.507,0.448,0.143,0.235,0.372,0.322,0.087,0.404,MEM,1,1,1,1,1
2200,NOP,3/27/17,48,0.525,0.3,0.095,0.116,0.571,0.212,0.128,0.256,UTA,0,1,2,0,-8
2201,TOR,3/27/17,48,0.651,0.422,0.144,0.265,0.511,0.318,0.115,0.19,ORL,1,2,3,1,19
2202,HOU,3/28/17,48,0.418,0.459,0.132,0.217,0.574,0.182,0.163,0.222,GSW,1,2,2,0,-7
2203,MIN,3/28/17,48,0.532,0.474,0.144,0.297,0.525,0.432,0.149,0.314,IND,0,3,2,1,1
2204,MIL,3/28/17,48,0.716,0.23,0.151,0.103,0.531,0.363,0.044,0.114,CHA,0,2,2,1,10
2205,GSW,3/28/17,48,0.574,0.182,0.163,0.222,0.418,0.459,0.132,0.217,HOU,0,2,2,1,7
2206,MIA,3/28/17,48,0.487,0.354,0.139,0.239,0.471,0.247,0.142,0.327,DET,0,2,1,1,1
2207,DET,3/28/17,48,0.471,0.247,0.142,0.327,0.487,0.354,0.139,0.239,MIA,1,1,2,0,-1
2208,CHA,3/28/17,48,0.531,0.363,0.044,0.114,0.716,0.23,0.151,0.103,MIL,1,2,2,0,-10
2209,PHX,3/28/17,48,0.401,0.25,0.139,0.25,0.435,0.341,0.176,0.209,ATL,0,2,2,0,-4
2210,LAL,3/28/17,48,0.553,0.188,0.182,0.282,0.543,0.266,0.124,0.289,WAS,1,2,3,0,-11
2211,WAS,3/28/17,48,0.543,0.266,0.124,0.289,0.553,0.188,0.182,0.282,LAL,0,3,2,1,11
2212,PHI,3/28/17,48,0.484,0.231,0.153,0.245,0.452,0.255,0.124,0.241,BKN,0,2,2,1,5
2213,DEN,3/28/17,48,0.516,0.213,0.125,0.273,0.538,0.363,0.09,0.3,POR,0,2,2,0,-9
2214,POR,3/28/17,48,0.538,0.363,0.09,0.3,0.516,0.213,0.125,0.273,DEN,1,2,2,1,9
2215,IND,3/28/17,48,0.525,0.432,0.149,0.314,0.532,0.474,0.144,0.297,MIN,1,2,3,0,-1
2216,BKN,3/28/17,48,0.452,0.255,0.124,0.241,0.484,0.231,0.153,0.245,PHI,1,2,2,0,-5
2217,ATL,3/28/17,48,0.435,0.341,0.176,0.209,0.401,0.25,0.139,0.25,PHX,1,2,2,1,4
2218,LAC,3/29/17,48,0.639,0.446,0.099,0.216,0.565,0.312,0.107,0.298,WAS,1,3,1,1,9
2219,ATL,3/29/17,48,0.481,0.325,0.182,0.357,0.477,0.126,0.16,0.289,PHI,0,1,1,1,7
2220,IND,3/29/17,48,0.494,0.176,0.131,0.261,0.534,0.205,0.084,0.225,MEM,0,1,2,0,-13
2221,CHA,3/29/17,48,0.547,0.244,0.097,0.262,0.524,0.289,0.148,0.325,TOR,0,1,2,1,4
2222,WAS,3/29/17,48,0.565,0.312,0.107,0.298,0.639,0.446,0.099,0.216,LAC,0,1,3,0,-9
2223,ORL,3/29/17,48,0.448,0.278,0.125,0.193,0.471,0.275,0.104,0.208,OKC,1,2,2,0,-8
2224,MIA,3/29/17,48,0.548,0.202,0.116,0.186,0.399,0.236,0.165,0.347,NYK,0,1,2,1,17
2225,BOS,3/29/17,48,0.466,0.261,0.161,0.349,0.577,0.218,0.169,0.206,MIL,1,3,1,0,-3
2226,MIL,3/29/17,48,0.577,0.218,0.169,0.206,0.466,0.261,0.161,0.349,BOS,0,1,3,1,3
2227,PHI,3/29/17,48,0.477,0.126,0.16,0.289,0.481,0.325,0.182,0.357,ATL,1,1,1,0,-7
2228,NYK,3/29/17,48,0.399,0.236,0.165,0.347,0.548,0.202,0.116,0.186,MIA,1,2,1,0,-17
2229,NOP,3/29/17,48,0.571,0.393,0.064,0.268,0.56,0.187,0.052,0.195,DAL,1,2,2,1,3
2230,GSW,3/29/17,48,0.582,0.129,0.158,0.278,0.464,0.313,0.178,0.39,SAS,0,1,2,1,12
2231,OKC,3/29/17,48,0.471,0.275,0.104,0.208,0.448,0.278,0.125,0.193,ORL,0,2,2,1,8
2232,UTA,3/29/17,48,0.614,0.241,0.12,0.189,0.467,0.24,0.138,0.053,SAC,0,2,2,1,30
2233,SAC,3/29/17,48,0.467,0.24,0.138,0.053,0.614,0.241,0.12,0.189,UTA,1,2,2,0,-30
2234,DAL,3/29/17,48,0.56,0.187,0.052,0.195,0.571,0.393,0.064,0.268,NOP,0,2,2,0,-3
2235,SAS,3/29/17,48,0.464,0.313,0.178,0.39,0.582,0.129,0.158,0.278,GSW,1,2,1,0,-12
2236,TOR,3/29/17,48,0.524,0.289,0.148,0.325,0.547,0.244,0.097,0.262,CHA,1,2,1,0,-4
2237,MEM,3/29/17,48,0.534,0.205,0.084,0.225,0.494,0.176,0.131,0.261,IND,1,2,1,1,13
2238,POR,3/30/17,48,0.55,0.244,0.119,0.275,0.484,0.253,0.17,0.302,HOU,1,2,2,1,10
2239,LAC,3/30/17,48,0.625,0.425,0.146,0.189,0.571,0.261,0.135,0.289,PHX,0,1,2,1,6
2240,DET,3/30/17,48,0.459,0.198,0.162,0.224,0.435,0.13,0.127,0.16,BKN,1,2,2,1,1
2241,CLE,3/30/17,48,0.506,0.193,0.156,0.2,0.489,0.2,0.144,0.3,CHI,0,3,4,0,-6
2242,LAL,3/30/17,48,0.53,0.19,0.181,0.35,0.539,0.337,0.111,0.333,MIN,0,2,2,0,-15
2243,BKN,3/30/17,48,0.435,0.13,0.127,0.16,0.459,0.198,0.162,0.224,DET,0,2,2,0,-1
2244,MIN,3/30/17,48,0.539,0.337,0.111,0.333,0.53,0.19,0.181,0.35,LAL,1,2,2,1,15
2245,CHI,3/30/17,48,0.489,0.2,0.144,0.3,0.506,0.193,0.156,0.2,CLE,1,4,3,1,6
2246,HOU,3/30/17,48,0.484,0.253,0.17,0.302,0.55,0.244,0.119,0.275,POR,0,2,2,0,-10
2247,PHX,3/30/17,48,0.571,0.261,0.135,0.289,0.625,0.425,0.146,0.189,LAC,1,2,1,0,-6
2248,HOU,3/31/17,48,0.44,0.253,0.153,0.375,0.511,0.147,0.12,0.302,GSW,0,1,2,0,-9
2249,MIA,3/31/17,48,0.458,0.301,0.144,0.262,0.513,0.213,0.15,0.211,NYK,1,2,2,0,-4
2250,CLE,3/31/17,48,0.595,0.168,0.092,0.271,0.555,0.232,0.178,0.163,PHI,1,1,2,1,17
2251,BOS,3/31/17,48,0.524,0.405,0.105,0.119,0.469,0.255,0.084,0.216,ORL,1,2,2,1,1
2252,NYK,3/31/17,48,0.513,0.213,0.15,0.211,0.458,0.301,0.144,0.262,MIA,0,2,2,1,4
2253,OKC,3/31/17,48,0.444,0.333,0.184,0.317,0.488,0.318,0.143,0.283,SAS,1,2,2,0,-5
2254,SAC,3/31/17,48,0.422,0.189,0.201,0.286,0.537,0.2,0.114,0.208,NOP,0,2,2,0,-28
2255,PHI,3/31/17,48,0.555,0.232,0.178,0.163,0.595,0.168,0.092,0.271,CLE,0,2,1,0,-17
2256,IND,3/31/17,48,0.477,0.241,0.143,0.245,0.537,0.427,0.147,0.348,TOR,0,2,2,0,-11
2257,DET,3/31/17,48,0.49,0.165,0.116,0.25,0.5,0.405,0.118,0.18,MIL,0,1,2,0,-3
2258,UTA,3/31/17,48,0.528,0.431,0.132,0.184,0.431,0.184,0.158,0.286,WAS,1,2,2,1,7
2259,MEM,3/31/17,48,0.54,0.267,0.156,0.2,0.461,0.329,0.1,0.133,DAL,1,2,2,1,9
2260,TOR,3/31/17,48,0.537,0.427,0.147,0.348,0.477,0.241,0.143,0.245,IND,1,2,2,1,11
2261,GSW,3/31/17,48,0.511,0.147,0.12,0.302,0.44,0.253,0.153,0.375,HOU,1,2,1,1,9
2262,DEN,3/31/17,48,0.589,0.122,0.133,0.233,0.564,0.349,0.073,0.204,CHA,0,3,2,0,-8
2263,NOP,3/31/17,48,0.537,0.2,0.114,0.208,0.422,0.189,0.201,0.286,SAC,1,2,2,1,28
2264,SAS,3/31/17,48,0.488,0.318,0.143,0.283,0.444,0.333,0.184,0.317,OKC,0,2,2,1,5
2265,MIL,3/31/17,48,0.5,0.405,0.118,0.18,0.49,0.165,0.116,0.25,DET,1,2,1,1,3
2266,ORL,3/31/17,48,0.469,0.255,0.084,0.216,0.524,0.405,0.105,0.119,BOS,0,2,2,0,-1
2267,DAL,3/31/17,48,0.461,0.329,0.1,0.133,0.54,0.267,0.156,0.2,MEM,0,2,2,0,-9
2268,WAS,3/31/17,48,0.431,0.184,0.158,0.286,0.528,0.431,0.132,0.184,UTA,0,2,2,0,-7
2269,CHA,3/31/17,48,0.564,0.349,0.073,0.204,0.589,0.122,0.133,0.233,DEN,1,2,3,1,8
2270,LAL,4/1/17,48,0.467,0.333,0.12,0.3,0.63,0.493,0.184,0.133,LAC,0,2,2,0,-11
2271,ATL,4/1/17,48,0.506,0.189,0.131,0.244,0.541,0.165,0.124,0.15,CHI,0,3,2,0,-2
2272,BKN,4/1/17,48,0.574,0.17,0.107,0.225,0.549,0.165,0.139,0.239,ORL,1,2,1,1,10
2273,POR,4/1/17,48,0.549,0.337,0.113,0.268,0.542,0.381,0.167,0.302,PHX,1,2,2,1,13
2274,LAC,4/1/17,48,0.63,0.493,0.184,0.133,0.467,0.333,0.12,0.3,LAL,1,2,2,1,11
2275,PHX,4/1/17,48,0.542,0.381,0.167,0.302,0.549,0.337,0.113,0.268,POR,0,2,2,0,-13
2276,CHI,4/1/17,48,0.541,0.165,0.124,0.15,0.506,0.189,0.131,0.244,ATL,1,2,3,1,2
2277,SAC,4/1/17,48,0.635,0.423,0.166,0.184,0.5,0.437,0.105,0.233,MIN,0,1,2,1,6
2278,ORL,4/1/17,48,0.549,0.165,0.139,0.239,0.574,0.17,0.107,0.225,BKN,0,1,2,0,-10
2279,MIN,4/1/17,48,0.5,0.437,0.105,0.233,0.635,0.423,0.166,0.184,SAC,1,2,1,0,-6
2280,MIL,4/2/17,48,0.584,0.234,0.156,0.133,0.616,0.274,0.153,0.121,DAL,1,2,2,0,-4
2281,CLE,4/2/17,48,0.589,0.347,0.145,0.306,0.533,0.19,0.098,0.226,IND,1,2,2,1,5
2282,CHA,4/2/17,48,0.552,0.416,0.17,0.079,0.536,0.143,0.226,0.171,OKC,0,2,2,1,12
2283,IND,4/2/17,48,0.533,0.19,0.098,0.226,0.589,0.347,0.145,0.306,CLE,0,2,2,0,-5
2284,SAS,4/2/17,48,0.584,0.286,0.142,0.25,0.534,0.146,0.108,0.261,UTA,1,2,2,1,6
2285,DEN,4/2/17,48,0.534,0.31,0.079,0.15,0.557,0.241,0.11,0.171,MIA,0,2,2,1,3
2286,PHX,4/2/17,48,0.46,0.29,0.202,0.4,0.54,0.23,0.134,0.25,HOU,1,1,2,0,-7
2287,HOU,4/2/17,48,0.54,0.23,0.134,0.25,0.46,0.29,0.202,0.4,PHX,0,2,1,1,7
2288,WAS,4/2/17,48,0.522,0.272,0.138,0.209,0.659,0.295,0.152,0.256,GSW,0,2,2,0,-24
