TEAM,MATCH UP,GAME DATE,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,OPP_TEAM,OPP_PTS,OPP_FGM,OPP_FGA,OPP_FG%,OPP_3PM,OPP_3PA,OPP_3P%,OPP_FTM,OPP_FTA,OPP_FT%,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_PF,Home/Away,Rest,temp,diff,WIN
GSW,GSW vs. PHX,12/03/2016,48,138,49,78,62.8,14,21,66.7,26,34,76.5,6,32,38,37,17,9,5,19,29,PHX,109,41,91,45.1,11,32,34.4,16,21,76.2,14,22,36,24,15,8,2,29,1,2,2016-12-03,2.0,1
GSW,GSW vs. IND,12/05/2016,48,142,54,104,51.9,14,37,37.8,20,26,76.9,16,38,54,45,11,12,13,22,36,IND,106,35,85,41.2,3,15,20.0,33,35,94.3,9,31,40,20,14,10,5,21,1,2,2016-12-05,2.0,1
GSW,GSW @ LAC,12/07/2016,48,115,42,89,47.2,7,31,22.6,24,29,82.8,12,34,46,32,10,11,5,24,17,LAC,98,36,92,39.1,8,26,30.8,18,24,75.0,17,30,47,15,13,3,2,24,0,2,2016-12-07,2.0,1
GSW,GSW @ UTA,12/08/2016,48,106,39,80,48.8,12,29,41.4,16,23,69.6,9,38,47,26,17,10,4,23,7,UTA,99,37,89,41.6,10,38,26.3,15,21,71.4,12,34,46,20,15,8,2,22,0,1,2016-12-08,1.0,1
GSW,GSW @ MEM,12/10/2016,48,89,34,77,44.2,9,27,33.3,12,20,60.0,10,32,42,15,23,6,8,23,-21,MEM,110,38,87,43.7,8,26,30.8,26,29,89.7,11,36,47,23,12,10,5,19,0,2,2016-12-10,2.0,0
GSW,GSW @ MIN,12/11/2016,48,116,38,83,45.8,13,32,40.6,27,30,90.0,6,31,37,30,9,9,4,24,8,MIN,108,36,81,44.4,9,24,37.5,27,36,75.0,16,35,51,17,15,3,2,21,0,1,2016-12-11,1.0,1
GSW,GSW @ NOP,12/13/2016,48,113,42,95,44.2,14,34,41.2,15,19,78.9,9,36,45,30,12,6,5,12,4,NOP,109,39,82,47.6,14,35,40.0,17,21,81.0,6,39,45,26,17,12,11,18,0,2,2016-12-13,2.0,1
GSW,GSW vs. NYK,12/15/2016,48,103,45,96,46.9,9,32,28.1,4,8,50.0,15,42,57,41,17,7,10,17,13,NYK,90,38,93,40.9,5,21,23.8,9,19,47.4,14,35,49,19,13,10,5,10,1,2,2016-12-15,2.0,1
GSW,GSW vs. POR,12/17/2016,48,135,51,87,58.6,14,28,50.0,19,26,73.1,9,47,56,36,15,7,5,16,45,POR,90,34,86,39.5,8,28,28.6,14,20,70.0,7,24,31,16,11,7,4,19,1,2,2016-12-17,2.0,1
GSW,GSW vs. UTA,12/20/2016,48,104,40,90,44.4,9,23,39.1,15,17,88.2,9,41,50,24,10,13,3,18,30,UTA,74,27,76,35.5,9,30,30.0,11,20,55.0,10,34,44,13,23,5,3,17,1,3,2016-12-20,3.0,1
GSW,GSW @ BKN,12/22/2016,48,117,47,104,45.2,12,37,32.4,11,14,78.6,11,40,51,29,13,19,7,19,16,BKN,101,38,86,44.2,13,35,37.1,12,16,75.0,7,39,46,22,26,6,6,15,0,2,2016-12-22,2.0,1
GSW,GSW @ DET,12/23/2016,48,119,43,77,55.8,11,27,40.7,22,24,91.7,4,37,41,35,23,9,2,21,6,DET,113,43,85,50.6,10,29,34.5,17,28,60.7,5,31,36,22,14,12,3,22,0,1,2016-12-23,1.0,1
GSW,GSW @ CLE,12/25/2016,48,108,37,77,48.1,9,30,30.0,25,29,86.2,5,37,42,25,20,8,4,24,-1,CLE,109,37,95,38.9,12,35,34.3,23,32,71.9,18,26,44,20,12,14,2,19,0,2,2016-12-25,2.0,0
GSW,GSW vs. TOR,12/28/2016,48,121,46,81,56.8,14,23,60.9,15,18,83.3,9,42,51,33,20,4,9,16,10,TOR,111,40,103,38.8,13,35,37.1,18,22,81.8,19,26,45,24,7,13,6,18,1,3,2016-12-28,3.0,1
GSW,GSW vs. DAL,12/30/2016,48,108,42,84,50.0,11,33,33.3,13,15,86.7,4,39,43,31,13,5,4,12,9,DAL,99,39,93,41.9,8,32,25.0,13,15,86.7,11,29,40,22,10,11,7,12,1,2,2016-12-30,2.0,1
GSW,GSW vs. DEN,01/02/2017,48,127,50,95,52.6,11,25,44.0,16,21,76.2,12,31,43,33,13,7,2,14,8,DEN,119,48,101,47.5,9,35,25.7,14,18,77.8,16,32,48,33,15,10,2,21,1,3,2017-01-02,3.0,1
GSW,GSW vs. POR,01/04/2017,48,125,44,87,50.6,13,36,36.1,24,29,82.8,8,31,39,31,15,14,9,20,8,POR,117,40,89,44.9,12,26,46.2,25,28,89.3,11,33,44,23,17,8,5,26,1,2,2017-01-04,2.0,1
GSW,GSW vs. MEM,01/06/2017,53,119,41,83,49.4,8,30,26.7,29,39,74.4,7,37,44,23,16,7,5,21,-9,MEM,128,50,103,48.5,13,33,39.4,15,19,78.9,14,33,47,29,12,13,0,28,1,2,2017-01-06,2.0,0
GSW,GSW @ SAC,01/08/2017,48,117,45,89,50.6,10,29,34.5,17,20,85.0,13,33,46,33,17,11,6,22,11,SAC,106,36,74,48.6,11,28,39.3,23,29,79.3,1,30,31,21,19,13,5,17,0,2,2017-01-08,2.0,1
GSW,GSW vs. MIA,01/10/2017,48,107,39,86,45.3,11,27,40.7,18,22,81.8,5,43,48,28,11,6,7,16,12,MIA,95,38,90,42.2,6,30,20.0,13,17,76.5,6,40,46,25,11,6,4,22,1,2,2017-01-10,2.0,1
GSW,GSW vs. DET,01/12/2017,48,127,50,89,56.2,15,29,51.7,12,18,66.7,6,31,37,39,18,14,4,14,20,DET,107,43,88,48.9,6,28,21.4,15,20,75.0,9,31,40,20,20,10,4,19,1,2,2017-01-12,2.0,1
GSW,GSW vs. CLE,01/16/2017,48,126,46,91,50.5,15,34,44.1,19,24,79.2,11,47,58,37,17,10,11,22,35,CLE,91,31,88,35.2,9,34,26.5,20,27,74.1,7,28,35,11,15,7,4,21,1,4,2017-01-16,4.0,1
GSW,GSW vs. OKC,01/18/2017,48,121,46,85,54.1,10,21,47.6,19,27,70.4,11,35,46,35,18,11,8,16,21,OKC,100,38,90,42.2,8,28,28.6,16,19,84.2,13,23,36,23,19,11,6,22,1,2,2017-01-18,2.0,1
GSW,GSW @ HOU,01/20/2017,48,125,47,89,52.8,15,38,39.5,16,21,76.2,8,33,41,30,15,8,7,18,17,HOU,108,43,96,44.8,7,35,20.0,15,18,83.3,13,28,41,26,15,8,3,17,0,2,2017-01-20,2.0,1
GSW,GSW @ ORL,01/22/2017,48,118,42,89,47.2,19,42,45.2,15,19,78.9,13,39,52,27,19,8,4,15,20,ORL,98,42,96,43.8,7,28,25.0,7,16,43.8,12,29,41,25,12,9,7,21,0,2,2017-01-22,2.0,1
GSW,GSW @ MIA,01/23/2017,48,102,41,88,46.6,8,30,26.7,12,20,60.0,7,36,43,27,14,9,4,20,-3,MIA,105,38,86,44.2,13,30,43.3,16,27,59.3,11,34,45,20,15,9,4,19,0,1,2017-01-23,1.0,0
GSW,GSW @ CHA,01/25/2017,48,113,39,82,47.6,11,28,39.3,24,27,88.9,5,36,41,23,12,7,14,19,10,CHA,103,38,92,41.3,7,23,30.4,20,21,95.2,12,31,43,26,15,6,6,18,0,2,2017-01-25,2.0,1
GSW,GSW vs. LAC,01/28/2017,48,144,57,92,62.0,17,34,50.0,13,16,81.3,9,39,48,35,11,9,7,17,46,LAC,98,36,82,43.9,12,28,42.9,14,22,63.6,8,24,32,24,14,7,2,18,1,3,2017-01-28,3.0,1
GSW,GSW @ POR,01/29/2017,48,113,36,79,45.6,8,26,30.8,33,39,84.6,8,31,39,28,18,13,6,18,2,POR,111,46,93,49.5,10,27,37.0,9,12,75.0,9,33,42,26,18,11,2,24,0,1,2017-01-29,1.0,1
GSW,GSW vs. CHA,02/01/2017,48,126,47,96,49.0,21,48,43.8,11,14,78.6,9,38,47,35,10,9,13,18,15,CHA,111,39,88,44.3,9,31,29.0,24,26,92.3,6,39,45,33,10,4,3,14,1,3,2017-02-01,3.0,1
GSW,GSW @ LAC,02/02/2017,48,133,52,99,52.5,14,34,41.2,15,18,83.3,15,31,46,38,12,10,2,26,13,LAC,120,40,80,50.0,10,25,40.0,30,39,76.9,9,28,37,24,15,7,7,18,0,1,2017-02-02,1.0,1
GSW,GSW @ SAC,02/04/2017,53,106,36,87,41.4,15,44,34.1,19,24,79.2,7,33,40,22,18,10,10,17,-3,SAC,109,43,88,48.9,7,23,30.4,16,19,84.2,8,38,46,25,19,11,4,18,0,2,2017-02-04,2.0,0
GSW,GSW vs. CHI,02/08/2017,48,123,48,85,56.5,15,28,53.6,12,13,92.3,5,40,45,37,13,9,5,17,31,CHI,92,37,92,40.2,4,24,16.7,14,19,73.7,15,29,44,25,15,7,2,17,1,4,2017-02-08,4.0,1
GSW,GSW @ MEM,02/10/2017,48,122,39,77,50.6,15,33,45.5,29,38,76.3,5,29,34,31,12,14,13,26,15,MEM,107,34,87,39.1,9,26,34.6,30,37,81.1,18,29,47,20,19,6,4,28,0,2,2017-02-10,2.0,1
GSW,GSW @ OKC,02/11/2017,48,130,46,87,52.9,13,31,41.9,25,35,71.4,10,30,40,28,12,10,3,22,16,OKC,114,40,83,48.2,6,24,25.0,28,36,77.8,12,31,43,20,19,7,8,23,0,1,2017-02-11,1.0,1
GSW,GSW @ DEN,02/13/2017,48,110,45,92,48.9,8,32,25.0,12,13,92.3,4,23,27,25,9,12,6,13,-22,DEN,132,48,88,54.5,24,41,58.5,12,16,75.0,14,38,52,34,22,6,1,14,0,2,2017-02-13,2.0,0
GSW,GSW vs. SAC,02/15/2017,48,109,41,84,48.8,13,36,36.1,14,21,66.7,6,40,46,32,8,10,10,16,23,SAC,86,33,89,37.1,7,24,29.2,13,17,76.5,12,38,50,23,18,4,6,17,1,2,2017-02-15,2.0,1
GSW,GSW vs. LAC,02/23/2017,48,123,43,81,53.1,13,25,52.0,24,26,92.3,10,43,53,31,21,11,11,27,10,LAC,113,38,93,40.9,11,28,39.3,26,37,70.3,10,28,38,23,15,11,0,16,1,8,2017-02-23,8.0,1
GSW,GSW vs. BKN,02/25/2017,48,112,42,100,42.0,11,31,35.5,17,22,77.3,13,39,52,30,11,10,11,17,17,BKN,95,38,94,40.4,8,28,28.6,11,17,64.7,11,41,52,25,18,8,3,20,1,2,2017-02-25,2.0,1
GSW,GSW @ PHI,02/27/2017,48,119,40,89,44.9,6,29,20.7,33,39,84.6,16,29,45,31,14,14,4,18,11,PHI,108,37,82,45.1,10,34,29.4,24,27,88.9,12,30,42,24,23,11,3,25,0,2,2017-02-27,2.0,1
GSW,GSW @ WAS,02/28/2017,48,108,39,84,46.4,8,29,27.6,22,27,81.5,13,28,41,28,19,10,6,23,-4,WAS,112,41,91,45.1,12,28,42.9,18,20,90.0,17,29,46,29,20,11,6,22,0,1,2017-02-28,1.0,0
GSW,GSW @ CHI,03/02/2017,48,87,34,88,38.6,6,30,20.0,13,14,92.9,6,35,41,23,15,10,6,18,-7,CHI,94,36,82,43.9,5,19,26.3,17,21,81.0,7,42,49,19,16,9,5,15,0,2,2017-03-02,2.0,0
GSW,GSW @ NYK,03/05/2017,48,112,40,88,45.5,13,35,37.1,19,23,82.6,11,24,35,21,8,11,3,18,7,NYK,105,39,83,47.0,7,22,31.8,20,25,80.0,12,35,47,18,15,5,6,20,0,3,2017-03-05,3.0,1
GSW,GSW @ ATL,03/06/2017,48,119,41,87,47.1,20,44,45.5,17,22,77.3,13,30,43,33,16,10,4,22,8,ATL,111,38,82,46.3,13,28,46.4,22,31,71.0,14,33,47,19,19,6,6,23,0,1,2017-03-06,1.0,1
GSW,GSW vs. BOS,03/08/2017,48,86,37,84,44.0,6,30,20.0,6,9,66.7,12,34,46,23,18,8,12,20,-13,BOS,99,37,84,44.0,10,29,34.5,15,19,78.9,9,36,45,28,14,12,1,10,1,2,2017-03-08,2.0,0
GSW,GSW @ MIN,03/10/2017,48,102,41,88,46.6,7,24,29.2,13,17,76.5,12,31,43,25,12,9,5,21,-1,MIN,103,39,88,44.3,4,14,28.6,21,27,77.8,14,32,46,21,11,6,3,18,0,2,2017-03-10,2.0,0
GSW,GSW @ SAS,03/11/2017,48,85,33,92,35.9,5,17,29.4,14,23,60.9,20,29,49,19,15,10,4,16,-22,SAS,107,40,77,51.9,12,27,44.4,15,18,83.3,7,39,46,27,20,6,7,18,0,1,2017-03-11,1.0,0
GSW,GSW vs. PHI,03/14/2017,48,106,32,88,36.4,14,32,43.8,28,35,80.0,13,30,43,24,18,12,11,24,2,PHI,104,39,89,43.8,8,27,29.6,18,27,66.7,13,39,52,28,23,10,10,26,1,3,2017-03-14,3.0,1
GSW,GSW vs. ORL,03/16/2017,48,122,50,87,57.5,10,26,38.5,12,23,52.2,7,40,47,36,13,14,9,18,30,ORL,92,35,94,37.2,7,27,25.9,15,21,71.4,16,33,49,15,21,7,4,21,1,2,2017-03-16,2.0,1
GSW,GSW vs. MIL,03/18/2017,48,117,45,75,60.0,12,23,52.2,15,19,78.9,6,38,44,30,14,5,6,16,25,MIL,92,36,89,40.4,9,27,33.3,11,14,78.6,12,23,35,19,11,8,7,17,1,2,2017-03-18,2.0,1
GSW,GSW @ OKC,03/20/2017,48,111,40,83,48.2,15,33,45.5,16,21,76.2,9,37,46,28,17,8,8,22,16,OKC,95,37,87,42.5,4,21,19.0,17,31,54.8,12,28,40,18,11,10,2,19,0,2,2017-03-20,2.0,1
GSW,GSW @ DAL,03/21/2017,48,112,43,78,55.1,13,30,43.3,13,16,81.3,4,42,46,34,16,10,2,20,25,DAL,87,33,92,35.9,11,34,32.4,10,12,83.3,13,26,39,24,11,8,2,14,0,1,2017-03-21,1.0,1
GSW,GSW vs. SAC,03/24/2017,48,114,44,89,49.4,10,31,32.3,16,18,88.9,13,31,44,37,13,14,8,15,14,SAC,100,40,83,48.2,10,21,47.6,10,13,76.9,6,31,37,27,21,7,4,16,1,3,2017-03-24,3.0,1
GSW,GSW vs. MEM,03/26/2017,48,106,39,71,54.9,17,31,54.8,11,15,73.3,7,30,37,30,18,9,4,15,12,MEM,94,38,85,44.7,8,29,27.6,10,15,66.7,13,24,37,21,15,11,0,13,1,2,2017-03-26,2.0,1
GSW,GSW @ HOU,03/28/2017,48,113,45,88,51.1,11,41,26.8,12,16,75.0,8,36,44,33,17,9,7,29,7,HOU,106,33,85,38.8,5,31,16.1,35,39,89.7,10,28,38,20,14,9,2,14,0,2,2017-03-28,2.0,1
GSW,GSW @ SAS,03/29/2017,48,110,43,85,50.6,13,26,50.0,11,11,100.0,10,25,35,31,15,7,7,22,12,SAS,98,34,83,41.0,9,24,37.5,21,26,80.8,16,26,42,20,17,9,9,12,0,1,2017-03-29,1.0,1
GSW,GSW vs. HOU,03/31/2017,48,107,43,95,45.3,11,32,34.4,10,14,71.4,13,30,43,27,12,10,14,20,9,HOU,98,34,91,37.4,12,37,32.4,18,23,78.3,18,30,48,20,15,6,3,12,1,2,2017-03-31,2.0,1
GSW,GSW vs. WAS,04/02/2017,48,139,50,88,56.8,16,36,44.4,23,26,88.5,10,34,44,34,16,7,10,20,24,WAS,115,43,92,46.7,10,27,37.0,19,25,76.0,9,29,38,28,15,9,3,20,1,2,2017-04-02,2.0,1
GSW,GSW vs. MIN,04/04/2017,48,121,44,84,52.4,14,32,43.8,19,24,79.2,8,32,40,33,13,9,7,19,14,MIN,107,41,96,42.7,4,19,21.1,21,26,80.8,19,31,50,22,14,9,3,19,1,2,2017-04-04,2.0,1
GSW,GSW @ PHX,04/05/2017,48,120,45,89,50.6,13,30,43.3,17,24,70.8,7,32,39,25,15,13,9,19,9,PHX,111,43,103,41.7,7,27,25.9,18,26,69.2,20,35,55,26,16,13,2,22,0,1,2017-04-05,1.0,1
GSW,GSW vs. NOP,04/08/2017,48,123,49,96,51.0,10,33,30.3,15,16,93.8,14,39,53,37,9,2,4,15,22,NOP,101,42,86,48.8,5,21,23.8,12,19,63.2,6,28,34,24,8,3,1,15,1,3,2017-04-08,3.0,1
GSW,GSW vs. UTA,04/10/2017,48,99,39,80,48.8,9,25,36.0,12,17,70.6,8,34,42,25,13,5,6,17,-6,UTA,105,41,92,44.6,13,35,37.1,10,15,66.7,14,35,49,29,12,8,3,17,1,2,2017-04-10,2.0,0
GSW,GSW vs. LAL,04/12/2017,48,109,41,90,45.6,12,36,33.3,15,22,68.2,14,40,54,26,21,14,8,17,15,LAL,94,41,93,44.1,4,17,23.5,8,14,57.1,11,29,40,23,18,13,2,22,1,2,2017-04-12,2.0,1
HOU,HOU @ LAL,10/26/2016,48,114,44,86,51.2,7,29,24.1,19,27,70.4,10,29,39,29,15,10,1,23,-6,LAL,120,45,89,50.6,12,35,34.3,18,22,81.8,11,28,39,21,16,10,4,24,0,0,2016-10-26,-168.0,0
HOU,HOU @ DAL,10/28/2016,48,106,33,70,47.1,15,32,46.9,25,31,80.6,5,36,41,21,19,6,1,22,8,DAL,98,35,80,43.8,8,29,27.6,20,24,83.3,6,28,34,13,10,11,2,21,0,2,2016-10-28,2.0,1
HOU,HOU vs. DAL,10/30/2016,48,93,34,81,42.0,11,31,35.5,14,21,66.7,9,38,47,16,17,5,4,21,1,DAL,92,32,86,37.2,11,31,35.5,17,20,85.0,13,30,43,17,13,8,3,17,1,2,2016-10-30,2.0,1
HOU,HOU @ CLE,11/01/2016,48,120,43,90,47.8,17,44,38.6,17,25,68.0,11,21,32,30,7,5,2,25,-8,CLE,128,43,83,51.8,16,32,50.0,26,31,83.9,12,34,46,22,11,4,2,21,0,2,2016-11-01,2.0,0
HOU,HOU @ NYK,11/02/2016,48,118,42,89,47.2,15,40,37.5,19,27,70.4,19,35,54,25,20,12,8,21,19,NYK,99,37,85,43.5,8,20,40.0,17,25,68.0,7,27,34,18,16,10,6,22,0,1,2016-11-02,1.0,1
HOU,HOU @ ATL,11/05/2016,48,97,37,85,43.5,12,36,33.3,11,13,84.6,12,31,43,22,26,9,7,26,-15,ATL,112,45,85,52.9,8,20,40.0,14,24,58.3,13,31,44,29,20,17,6,13,0,3,2016-11-05,3.0,0
HOU,HOU @ WAS,11/07/2016,48,114,41,79,51.9,17,37,45.9,15,18,83.3,6,31,37,28,18,6,7,18,8,WAS,106,39,94,41.5,10,27,37.0,18,20,90.0,16,29,45,20,16,12,5,16,0,2,2016-11-07,2.0,1
HOU,HOU @ SAS,11/09/2016,48,101,37,78,47.4,10,30,33.3,17,22,77.3,8,37,45,25,20,7,4,24,2,SAS,99,33,84,39.3,7,23,30.4,26,30,86.7,10,29,39,22,10,14,5,15,0,2,2016-11-09,2.0,1
HOU,HOU vs. SAS,11/12/2016,48,100,34,89,38.2,15,47,31.9,17,21,81.0,16,30,46,22,14,6,4,19,-6,SAS,106,41,76,53.9,5,18,27.8,19,24,79.2,2,33,35,21,12,6,11,19,1,3,2016-11-12,3.0,0
HOU,HOU vs. PHI,11/14/2016,48,115,44,91,48.4,17,40,42.5,10,17,58.8,16,39,55,20,18,6,10,19,27,PHI,88,34,90,37.8,5,22,22.7,15,17,88.2,10,29,39,18,13,10,7,17,1,2,2016-11-14,2.0,1
HOU,HOU @ OKC,11/16/2016,48,103,40,92,43.5,14,40,35.0,9,14,64.3,12,35,47,25,16,10,4,10,-2,OKC,105,40,84,47.6,12,25,48.0,13,14,92.9,5,39,44,25,16,7,7,15,0,2,2016-11-16,2.0,0
HOU,HOU vs. POR,11/17/2016,48,126,46,95,48.4,14,32,43.8,20,25,80.0,17,37,54,26,13,6,6,17,17,POR,109,41,90,45.6,10,28,35.7,17,21,81.0,10,31,41,24,13,6,4,19,1,1,2016-11-17,1.0,1
HOU,HOU vs. UTA,11/19/2016,48,111,42,94,44.7,12,32,37.5,15,20,75.0,10,29,39,28,5,8,3,16,9,UTA,102,39,76,51.3,12,27,44.4,12,17,70.6,5,38,43,22,14,3,5,17,1,2,2016-11-19,2.0,1
HOU,HOU @ DET,11/21/2016,48,99,35,78,44.9,10,31,32.3,19,27,70.4,12,34,46,22,18,4,6,20,3,DET,96,36,87,41.4,7,17,41.2,17,24,70.8,12,27,39,19,14,7,3,20,0,2,2016-11-21,2.0,1
HOU,HOU vs. TOR,11/23/2016,48,102,38,78,48.7,14,42,33.3,12,12,100.0,11,28,39,29,28,6,7,22,-13,TOR,115,43,88,48.9,12,23,52.2,17,21,81.0,15,23,38,28,16,14,7,15,1,2,2016-11-23,2.0,0
HOU,HOU @ SAC,11/25/2016,48,117,40,85,47.1,21,50,42.0,16,20,80.0,8,34,42,27,16,8,2,19,13,SAC,104,39,80,48.8,9,32,28.1,17,21,81.0,4,33,37,24,14,7,6,18,0,2,2016-11-25,2.0,1
HOU,HOU @ POR,11/27/2016,48,130,46,82,56.1,17,36,47.2,21,28,75.0,7,29,36,26,11,7,8,23,16,POR,114,40,83,48.2,12,33,36.4,22,29,75.9,8,27,35,24,15,7,2,24,0,2,2016-11-27,2.0,1
HOU,HOU @ UTA,11/29/2016,48,101,37,91,40.7,11,30,36.7,16,22,72.7,15,23,38,14,7,5,6,20,-19,UTA,120,41,74,55.4,15,28,53.6,23,27,85.2,5,35,40,23,10,4,5,20,0,2,2016-11-29,2.0,0
HOU,HOU @ GSW,12/01/2016,58,132,48,108,44.4,14,44,31.8,22,30,73.3,15,41,56,26,21,11,4,28,5,GSW,127,43,104,41.3,12,44,27.3,29,37,78.4,13,41,54,31,17,12,7,27,0,2,2016-12-01,2.0,1
HOU,HOU @ DEN,12/02/2016,48,128,45,88,51.1,17,37,45.9,21,25,84.0,10,31,41,25,13,11,7,14,18,DEN,110,46,104,44.2,9,31,29.0,9,16,56.3,24,30,54,22,16,5,4,20,0,1,2016-12-02,1.0,1
HOU,HOU vs. BOS,12/05/2016,48,107,34,76,44.7,12,38,31.6,27,31,87.1,7,39,46,20,17,8,7,14,1,BOS,106,42,99,42.4,11,32,34.4,11,12,91.7,10,32,42,27,11,7,4,20,1,3,2016-12-05,3.0,1
HOU,HOU vs. LAL,12/07/2016,48,134,51,94,54.3,15,36,41.7,17,21,81.0,15,37,52,35,20,20,2,22,39,LAL,95,34,87,39.1,5,20,25.0,22,27,81.5,14,25,39,14,28,13,4,22,1,2,2016-12-07,2.0,1
HOU,HOU @ OKC,12/09/2016,48,102,36,92,39.1,11,42,26.2,19,30,63.3,16,36,52,26,15,9,1,24,3,OKC,99,34,81,42.0,7,28,25.0,24,31,77.4,9,37,46,18,18,9,5,19,0,2,2016-12-09,2.0,1
HOU,HOU vs. DAL,12/10/2016,48,109,37,74,50.0,19,37,51.4,16,22,72.7,10,38,48,31,15,4,1,16,22,DAL,87,32,79,40.5,11,34,32.4,12,14,85.7,6,26,32,18,9,7,3,18,1,1,2016-12-10,1.0,1
HOU,HOU vs. BKN,12/12/2016,48,122,42,91,46.2,17,43,39.5,21,36,58.3,11,28,39,23,14,10,5,25,4,BKN,118,42,80,52.5,7,20,35.0,27,36,75.0,6,35,41,21,20,9,4,27,1,2,2016-12-12,2.0,1
HOU,HOU vs. SAC,12/14/2016,48,132,50,85,58.8,22,42,52.4,10,16,62.5,8,39,47,40,16,8,5,11,34,SAC,98,39,92,42.4,11,32,34.4,9,11,81.8,12,28,40,27,16,8,7,16,1,2,2016-12-14,2.0,1
HOU,HOU vs. NOP,12/16/2016,48,122,42,94,44.7,24,61,39.3,14,19,73.7,13,44,57,27,14,7,4,18,22,NOP,100,40,98,40.8,9,27,33.3,11,20,55.0,13,34,47,17,11,4,6,16,1,2,2016-12-16,2.0,1
HOU,HOU @ MIN,12/17/2016,53,111,39,96,40.6,17,51,33.3,16,20,80.0,10,37,47,25,17,14,4,22,2,MIN,109,41,92,44.6,7,21,33.3,20,27,74.1,13,42,55,29,22,9,6,21,0,1,2016-12-17,1.0,1
HOU,HOU vs. SAS,12/20/2016,48,100,35,92,38.0,6,38,15.8,24,27,88.9,20,31,51,22,17,10,5,17,-2,SAS,102,36,77,46.8,12,23,52.2,18,25,72.0,10,33,43,21,19,13,5,17,1,3,2016-12-20,3.0,0
HOU,HOU @ PHX,12/21/2016,48,125,46,86,53.5,18,38,47.4,15,26,57.7,9,28,37,30,12,4,8,22,14,PHX,111,44,93,47.3,9,25,36.0,14,20,70.0,14,30,44,20,9,7,6,23,0,1,2016-12-21,1.0,1
HOU,HOU @ MEM,12/23/2016,48,109,38,89,42.7,20,52,38.5,13,15,86.7,10,30,40,27,14,5,3,22,-6,MEM,115,41,81,50.6,13,25,52.0,20,25,80.0,9,29,38,23,12,8,3,16,0,2,2016-12-23,2.0,0
HOU,HOU vs. PHX,12/26/2016,48,131,46,92,50.0,15,43,34.9,24,30,80.0,10,37,47,28,20,11,4,22,16,PHX,115,43,101,42.6,7,30,23.3,22,27,81.5,16,37,53,17,19,14,6,25,1,3,2016-12-26,3.0,1
HOU,HOU @ DAL,12/27/2016,48,123,41,78,52.6,17,32,53.1,24,28,85.7,10,37,47,23,17,7,5,22,16,DAL,107,36,87,41.4,15,38,39.5,20,25,80.0,12,26,38,22,10,6,5,18,0,1,2016-12-27,1.0,1
HOU,HOU vs. LAC,12/30/2016,48,140,45,81,55.6,14,40,35.0,36,43,83.7,9,36,45,29,13,12,5,17,24,LAC,116,45,96,46.9,13,33,39.4,13,16,81.3,11,27,38,22,15,8,4,25,1,3,2016-12-30,3.0,1
HOU,HOU vs. NYK,12/31/2016,48,129,42,92,45.7,21,55,38.2,24,29,82.8,10,36,46,30,13,3,2,20,7,NYK,122,47,105,44.8,10,32,31.3,18,25,72.0,13,35,48,21,7,7,3,20,1,1,2016-12-31,1.0,1
HOU,HOU vs. WAS,01/02/2017,48,101,37,86,43.0,12,39,30.8,15,21,71.4,7,34,41,25,15,9,9,12,10,WAS,91,38,87,43.7,6,26,23.1,9,12,75.0,7,38,45,23,17,9,2,21,1,2,2017-01-02,2.0,1
HOU,HOU vs. OKC,01/05/2017,48,118,41,86,47.7,15,39,38.5,21,30,70.0,9,34,43,27,10,6,3,20,2,OKC,116,41,91,45.1,12,30,40.0,22,27,81.5,16,38,54,15,9,6,9,21,1,3,2017-01-05,3.0,1
HOU,HOU @ ORL,01/06/2017,48,100,39,86,45.3,15,49,30.6,7,12,58.3,12,33,45,26,16,12,1,15,7,ORL,93,38,91,41.8,8,23,34.8,9,13,69.2,19,30,49,18,15,8,2,14,0,1,2017-01-06,1.0,1
HOU,HOU @ TOR,01/08/2017,48,129,46,89,51.7,11,38,28.9,26,31,83.9,10,29,39,27,15,9,6,22,7,TOR,122,42,78,53.8,11,25,44.0,27,30,90.0,4,35,39,19,19,7,3,25,0,2,2017-01-08,2.0,1
HOU,HOU vs. CHA,01/10/2017,48,121,40,82,48.8,17,39,43.6,24,33,72.7,6,38,44,25,10,8,5,17,7,CHA,114,44,92,47.8,19,43,44.2,7,9,77.8,5,38,43,30,11,3,4,21,1,2,2017-01-10,2.0,1
HOU,HOU @ MIN,01/11/2017,48,105,36,87,41.4,15,42,35.7,18,22,81.8,7,25,32,23,16,7,4,23,-14,MIN,119,44,81,54.3,8,23,34.8,23,25,92.0,9,40,49,31,18,8,9,19,0,1,2017-01-11,1.0,0
HOU,HOU vs. MEM,01/13/2017,48,105,33,82,40.2,10,41,24.4,29,36,80.6,10,21,31,19,12,9,2,20,-5,MEM,110,41,76,53.9,10,27,37.0,18,27,66.7,8,37,45,25,22,8,3,29,1,2,2017-01-13,2.0,0
HOU,HOU @ BKN,01/15/2017,48,137,46,92,50.0,21,44,47.7,24,32,75.0,13,39,52,30,14,9,3,21,25,BKN,112,41,93,44.1,15,44,34.1,15,19,78.9,9,29,38,29,18,9,5,25,0,2,2017-01-15,2.0,1
